"GEOID","NAME","STATE","YEAR","TOTAL_POP","WHITE_POP","BLACK_POP","ASIAN_POP","HISPANIC_POP"
"26109","Menominee","MI",2022,492827,657205,379123,7170,348471
"36113","Warren","NY",2022,970814,577675,29504,142056,152762
"22031","De Soto","LA",2022,707953,630471,254982,259562,173255
"02013","Aleutians East","AK",2022,214532,447381,243930,248446,327703
"01047","Dallas","AL",2022,41181,510840,33618,185945,356346
"01099","Monroe","AL",2022,970601,191579,415466,194857,187668
"30057","Madison","MT",2022,785974,739537,478382,32528,6350
"36075","Oswego","NY",2022,102458,231035,277419,18785,240094
"40067","Jefferson","OK",2022,517706,219354,161736,68746,13361
"44005","Newport","RI",2022,955733,723021,206604,41082,355028
"48007","Aransas","TX",2022,22602,27638,53224,109492,388050
"54011","Cabell","WV",2022,157008,885869,194241,143770,205916
"55075","Marinette","WI",2022,905697,120409,167969,265710,106222
"05111","Poinsett","AR",2022,398041,604045,275625,231341,107580
"12121","Suwannee","FL",2022,645089,897724,314292,131367,76374
"13075","Cook","GA",2022,470451,455332,185305,135030,110346
"16005","Bannock","ID",2022,149953,530373,409807,245839,164012
"21109","Jackson","KY",2022,336711,697147,28695,257818,81836
"22079","Rapides","LA",2022,361555,178967,119440,28837,243636
"27129","Renville","MN",2022,261558,665029,149272,200459,67658
"29211","Sullivan","MO",2022,489724,100313,494648,129607,270607
"30047","Lake","MT",2022,381770,793168,363388,77149,393965
"35043","Sandoval","NM",2022,284893,418473,128206,103367,351811
"42023","Cameron","PA",2022,172499,659646,70344,122173,65268
"47149","Rutherford","TN",2022,8597,538169,279127,113172,49617
"48187","Guadalupe","TX",2022,196735,791797,437602,125084,315736
"48189","Hale","TX",2022,838331,779984,229012,59109,203072
"49015","Emery","UT",2022,42503,104770,272187,93106,139357
"51167","Russell","VA",2022,223927,216548,347820,294995,59486
"54019","Fayette","WV",2022,784570,321208,70356,112682,153829
"60010","Eastern","AS",2022,929875,814057,461754,275717,324030
"13007","Baker","GA",2022,294177,442006,301211,243515,331930
"12103","Pinellas","FL",2022,258451,345065,72333,157757,148986
"46123","Tripp","SD",2022,835670,547635,498034,31495,59667
"48355","Nueces","TX",2022,360232,232277,181224,39423,370915
"48043","Brewster","TX",2022,109130,373194,8053,198062,258441
"51185","Tazewell","VA",2022,539642,180596,365975,131859,207342
"54065","Morgan","WV",2022,724876,14686,95260,93439,43897
"12069","Lake","FL",2022,571514,435316,296325,189455,120778
"13107","Emanuel","GA",2022,582760,386154,83556,293938,326755
"13181","Lincoln","GA",2022,132774,291738,491841,21172,256144
"19029","Cass","IA",2022,929639,128871,434399,163475,108388
"21107","Hopkins","KY",2022,252393,891844,325431,162252,159596
"22083","Richland","LA",2022,342210,492718,69811,20547,313299
"27171","Wright","MN",2022,304354,843149,325222,51039,252682
"35021","Harding","NM",2022,868314,76346,256381,29467,254741
"39079","Jackson","OH",2022,472120,167663,221910,9387,317853
"41043","Linn","OR",2022,375760,398148,83999,120866,317961
"48029","Bexar","TX",2022,759804,296746,352281,97016,115241
"48423","Smith","TX",2022,180314,881481,302501,183820,161770
"48311","McMullen","TX",2022,860729,420699,201158,201468,40181
"49013","Duchesne","UT",2022,386975,45025,417520,21827,340389
"51009","Amherst","VA",2022,693055,881802,241522,61186,46069
"72015","Arroyo","PR",2022,434823,552253,471262,174778,22203
"11001","District of Columbia","DC",2022,233311,650541,427190,119053,36277
"12089","Nassau","FL",2022,973632,587168,329645,215848,235137
"06087","Santa Cruz","CA",2022,909493,129583,88946,132891,24255
"08023","Costilla","CO",2022,913551,881789,268032,33790,382301
"41007","Clatsop","OR",2022,443967,732228,419562,209140,113494
"42103","Pike","PA",2022,844684,156494,55272,98873,185491
"17153","Pulaski","IL",2022,514375,250799,486330,148326,218567
"18123","Perry","IN",2022,751517,627955,327940,186332,22088
"36059","Nassau","NY",2022,768850,23838,120996,184614,180566
"26097","Mackinac","MI",2022,247325,612300,128936,77958,286031
"22087","St. Bernard","LA",2022,686565,352400,16074,137338,74888
"22035","East Carroll","LA",2022,920312,737995,73346,122622,126242
"25009","Essex","MA",2022,613718,524100,373499,244372,158866
"28151","Washington","MS",2022,853027,95215,92994,54544,20387
"29099","Jefferson","MO",2022,47204,490867,473412,230526,379114
"34013","Essex","NJ",2022,268686,401950,230556,184831,4306
"13291","Union","GA",2022,339313,379643,88323,132882,391965
"13309","Wheeler","GA",2022,288562,859794,243419,255520,359179
"17027","Clinton","IL",2022,137019,712920,110959,181797,306125
"18157","Tippecanoe","IN",2022,89503,433866,488666,45949,155408
"20069","Gray","KS",2022,105849,60923,221820,254726,313946
"45045","Greenville","SC",2022,573483,636446,341989,93149,120793
"48061","Cameron","TX",2022,314574,541077,184638,124176,101463
"54059","Mingo","WV",2022,48132,671440,285128,154001,336339
"55029","Door","WI",2022,557353,540091,417936,233428,343821
"05001","Arkansas","AR",2022,77485,285926,445751,239583,247640
"12077","Liberty","FL",2022,661275,546975,70665,65565,148205
"13261","Sumter","GA",2022,300267,469912,414438,103997,168967
"48353","Nolan","TX",2022,314298,367013,165058,297183,192039
"21203","Rockcastle","KY",2022,838374,256310,206476,154520,63872
"22033","East Baton Rouge","LA",2022,759729,36190,233425,294040,129667
"29195","Saline","MO",2022,7051,814562,59251,226476,232688
"13033","Burke","GA",2022,968995,95362,25998,3636,364928
"13301","Warren","GA",2022,649296,226902,474159,226608,306863
"13221","Oglethorpe","GA",2022,222013,819000,441192,121967,93484
"16015","Boise","ID",2022,580082,745040,494101,1539,27575
"18125","Pike","IN",2022,18474,559746,382865,289746,299531
"20203","Wichita","KS",2022,126571,411996,53038,78181,124539
"21033","Caldwell","KY",2022,470192,545148,112196,150205,62644
"45065","McCormick","SC",2022,852629,867033,328629,188939,349648
"47091","Johnson","TN",2022,22760,866558,175999,18461,383134
"48039","Brazoria","TX",2022,407189,339110,313989,172265,83699
"51193","Westmoreland","VA",2022,292486,747242,188155,169109,723
"53035","Kitsap","WA",2022,598085,876002,447266,229806,200192
"54103","Wetzel","WV",2022,790408,107112,410638,16718,56004
"55043","Grant","WI",2022,638687,81767,32942,292690,134124
"78010","St. Croix","VI",2022,976927,61855,175770,148808,178939
"05147","Woodruff","AR",2022,484254,452261,30930,61650,359824
"08057","Jackson","CO",2022,779628,25110,443159,278915,14218
"48447","Throckmorton","TX",2022,438160,799842,201058,238164,369871
"48301","Loving","TX",2022,871845,840324,197716,35587,365612
"21147","McCreary","KY",2022,475667,473246,486257,33594,83223
"22043","Grant","LA",2022,766487,832460,46854,149322,365058
"30039","Granite","MT",2022,218059,609549,329145,61090,14185
"35019","Guadalupe","NM",2022,117177,36323,389216,191425,331198
"37065","Edgecombe","NC",2022,138299,725786,386294,246658,102870
"37017","Bladen","NC",2022,56625,244242,181909,14978,302252
"45079","Richland","SC",2022,327536,674270,156322,64807,54442
"45089","Williamsburg","SC",2022,864081,438264,406578,56144,117517
"46075","Jones","SD",2022,235239,824453,11644,161461,83046
"47033","Crockett","TN",2022,352915,357435,308435,61450,5990
"47089","Jefferson","TN",2022,920322,709112,395364,41829,360936
"48379","Rains","TX",2022,809736,747427,386571,39827,386774
"28033","DeSoto","MS",2022,630429,337673,151832,229496,51110
"38035","Grand Forks","ND",2022,977434,178989,431102,198235,80467
"45051","Horry","SC",2022,994854,225442,348825,213868,300484
"54099","Wayne","WV",2022,247540,196728,493319,42056,32600
"56007","Carbon","WY",2022,399026,621854,35465,249785,251006
"51145","Powhatan","VA",2022,158487,237054,159427,157204,319661
"51005","Alleghany","VA",2022,75871,755793,409738,105779,99900
"05017","Chicot","AR",2022,688375,390261,134161,18951,353943
"08011","Bent","CO",2022,379345,91774,412797,226368,224625
"13121","Fulton","GA",2022,941208,888127,441729,136618,347633
"15009","Maui","HI",2022,199506,456091,347943,68041,194254
"18071","Jackson","IN",2022,562505,283730,79409,44380,232109
"22055","Lafayette","LA",2022,664033,434621,3853,257670,76542
"28137","Tate","MS",2022,858222,447252,237638,99618,37119
"29019","Boone","MO",2022,982874,842450,199462,296621,326158
"35051","Sierra","NM",2022,590921,840127,461188,287647,312256
"48105","Crockett","TX",2022,263197,854329,456971,123009,200257
"49055","Wayne","UT",2022,589712,652567,70549,88322,333418
"51830","Williamsburg","VA",2022,542316,723100,180073,164662,137968
"06107","Tulare","CA",2022,130691,521024,359951,27125,280332
"41065","Wasco","OR",2022,302215,231166,277540,160155,389774
"37163","Sampson","NC",2022,654545,484204,405280,276908,359499
"42089","Monroe","PA",2022,486233,189307,95428,202642,143118
"48265","Kerr","TX",2022,506612,737459,408869,107633,5865
"56035","Sublette","WY",2022,168507,679887,159687,243983,95986
"24029","Kent","MD",2022,441890,654438,112611,76706,67540
"37047","Columbus","NC",2022,445366,147379,482350,14898,272393
"18069","Huntington","IN",2022,110202,649469,498710,75528,261723
"51199","York","VA",2022,991365,377919,80538,223542,315109
"53029","Island","WA",2022,51368,822815,176404,174193,290969
"05075","Lawrence","AR",2022,954905,839216,2265,4587,135302
"27103","Nicollet","MN",2022,493011,583320,150401,186479,292620
"05025","Cleveland","AR",2022,873349,746549,34774,139165,157048
"06113","Yolo","CA",2022,914103,690962,38742,37347,40537
"26035","Clare","MI",2022,8399,287836,253977,177571,9028
"21159","Martin","KY",2022,959023,271100,164618,101876,108068
"22057","Lafourche","LA",2022,191306,357945,79866,227244,245756
"26007","Alpena","MI",2022,342002,87993,366215,51042,251423
"27163","Washington","MN",2022,393429,707135,215229,57835,319387
"29069","Dunklin","MO",2022,994413,221895,268288,9586,190960
"39043","Erie","OH",2022,993235,424360,425549,4523,11008
"12109","St. Johns","FL",2022,298203,825445,217115,21426,82682
"12035","Flagler","FL",2022,474336,298019,455448,297285,164920
"37051","Cumberland","NC",2022,43975,891588,465698,15532,61727
"38055","McLean","ND",2022,529223,264661,469832,11875,286294
"39073","Hocking","OH",2022,146605,119885,137820,117914,130832
"41017","Deschutes","OR",2022,860223,893076,145425,71212,12522
"45063","Lexington","SC",2022,152752,453289,242231,247550,194612
"48371","Pecos","TX",2022,18465,898747,355366,178791,15477
"02164","Lake and Peninsula","AK",2022,399779,34156,194289,157712,208253
"26003","Alger","MI",2022,815100,408873,220195,63651,137147
"34007","Camden","NJ",2022,65400,211842,192159,26204,71128
"48361","Orange","TX",2022,171680,603952,458023,249319,280641
"54003","Berkeley","WV",2022,958555,57439,177320,69778,89213
"51187","Warren","VA",2022,630966,821611,499641,291890,133477
"51640","Galax","VA",2022,53811,147139,438595,97339,81596
"06069","San Benito","CA",2022,280181,890011,263874,29728,16340
"22065","Madison","LA",2022,860050,661883,457667,73270,185250
"08035","Douglas","CO",2022,766665,82453,379740,152997,315521
"06009","Calaveras","CA",2022,619128,633835,294239,256352,114157
"08111","San Juan","CO",2022,233925,705026,442018,179521,171441
"13189","McDuffie","GA",2022,102465,553612,342676,151985,222269
"16061","Lewis","ID",2022,681538,72198,305275,141432,269874
"19107","Keokuk","IA",2022,785521,561981,265220,127656,135215
"21011","Bath","KY",2022,396495,174692,331576,53756,337751
"22013","Bienville","LA",2022,697302,720917,411691,10328,94263
"37127","Nash","NC",2022,812639,326710,476159,232710,269315
"37057","Davidson","NC",2022,345244,793173,118089,44510,55946
"42129","Westmoreland","PA",2022,843924,399771,151689,58532,386880
"51087","Henrico","VA",2022,754516,179204,399617,206872,4724
"51175","Southampton","VA",2022,678253,692238,41769,279206,84023
"55067","Langlade","WI",2022,941806,116238,266894,9975,216623
"48155","Foard","TX",2022,83230,578408,302156,16978,309934
"13213","Murray","GA",2022,435606,249739,436972,248202,148953
"09190","Western Connecticut","CT",2022,927589,71895,18350,177795,86855
"37103","Jones","NC",2022,431944,857943,495491,208048,51309
"47113","Madison","TN",2022,484946,172019,5798,53551,255880
"48467","Van Zandt","TX",2022,959340,524863,422978,95831,157275
"54005","Boone","WV",2022,456727,104579,46506,119468,2321
"24009","Calvert","MD",2022,679277,642969,359284,10607,242646
"28001","Adams","MS",2022,324131,547199,280885,234301,62327
"20025","Clark","KS",2022,479765,210939,26030,204834,150729
"09140","Naugatuck Valley","CT",2022,926403,820201,168715,17057,240241
"13031","Bulloch","GA",2022,624784,346075,414493,224268,197881
"27127","Redwood","MN",2022,51837,210017,300059,31585,46848
"06095","Solano","CA",2022,517738,635037,19994,196191,236727
"29199","Scotland","MO",2022,324516,328728,243689,107253,52941
"13179","Liberty","GA",2022,913319,282785,498511,130657,360911
"01097","Mobile","AL",2022,788746,598636,129541,223236,344459
"01039","Covington","AL",2022,756388,326465,179358,64839,211759
"01119","Sumter","AL",2022,645038,303078,99224,234687,296295
"01075","Lamar","AL",2022,273630,279060,398842,57374,132861
"01029","Cleburne","AL",2022,520223,471178,178040,132420,199328
"04017","Navajo","AZ",2022,516700,826787,429343,50095,224523
"05035","Crittenden","AR",2022,788754,605316,272718,287309,171720
"06099","Stanislaus","CA",2022,301798,826535,244442,169299,14911
"05055","Greene","AR",2022,379343,888415,293140,28595,43535
"08081","Moffat","CO",2022,3551,358295,308025,140451,292375
"08115","Sedgwick","CO",2022,959929,398767,216878,142863,350764
"12087","Monroe","FL",2022,407497,605230,130851,268423,253280
"12081","Manatee","FL",2022,674391,800101,69471,279900,381851
"09120","Greater Bridgeport","CT",2022,487262,469189,391204,126609,384246
"17171","Scott","IL",2022,738859,630694,124441,133125,310410
"17001","Adams","IL",2022,704962,851096,75889,270897,247742
"17095","Knox","IL",2022,32024,209197,344861,295043,187075
"13147","Hart","GA",2022,160186,610740,468375,256958,388428
"17083","Jersey","IL",2022,956566,854138,418123,198385,285341
"17091","Kankakee","IL",2022,424314,481954,430019,146933,154963
"13285","Troup","GA",2022,455006,277110,475923,117714,355726
"16075","Payette","ID",2022,492482,577690,324839,95540,89495
"12051","Hendry","FL",2022,463776,137252,487237,113872,174560
"17135","Montgomery","IL",2022,623961,667787,67920,272583,35213
"17119","Madison","IL",2022,612805,138659,312939,22557,26272
"17037","DeKalb","IL",2022,51984,755470,226777,214242,166777
"17089","Kane","IL",2022,43805,869844,294338,228091,307376
"16057","Latah","ID",2022,254451,260748,173648,82307,86388
"17179","Tazewell","IL",2022,463347,669094,425288,11585,169704
"17023","Clark","IL",2022,526905,871715,10518,96699,199334
"13295","Walker","GA",2022,436756,540430,227508,144484,255753
"17073","Henry","IL",2022,565913,747282,440757,47490,155839
"13101","Echols","GA",2022,660916,613908,482460,235413,345854
"19133","Monona","IA",2022,113473,447959,332466,252967,49476
"18075","Jay","IN",2022,20575,21263,30837,293112,54043
"19061","Dubuque","IA",2022,824795,498739,208596,155615,208040
"26129","Ogemaw","MI",2022,620351,365068,105307,65043,158462
"18033","DeKalb","IN",2022,75810,754856,30514,16801,96278
"18087","LaGrange","IN",2022,174227,157300,155170,247694,319984
"26021","Berrien","MI",2022,448285,462747,230433,158265,53466
"26165","Wexford","MI",2022,141001,54262,340605,142205,213173
"19097","Jackson","IA",2022,494186,302051,181699,225311,171916
"26059","Hillsdale","MI",2022,426440,209309,326411,280880,95691
"26005","Allegan","MI",2022,12034,846633,245079,250621,347234
"19109","Kossuth","IA",2022,415345,855885,419,72321,307812
"26139","Ottawa","MI",2022,781763,532675,22778,250486,299671
"19119","Lyon","IA",2022,182582,289660,38497,179203,285637
"16081","Teton","ID",2022,904675,507552,202953,175258,194167
"17069","Hardin","IL",2022,869268,869009,18470,32996,321136
"17059","Gallatin","IL",2022,55089,13599,211973,90587,292654
"17147","Piatt","IL",2022,609560,646250,306387,60244,295488
"17121","Marion","IL",2022,703759,459789,274165,252430,119431
"26065","Ingham","MI",2022,199795,711351,203971,299057,355847
"19053","Decatur","IA",2022,197559,133830,363650,229081,200732
"26051","Gladwin","MI",2022,520285,835981,185661,55977,52422
"26105","Mason","MI",2022,275342,399380,5854,288211,163060
"18135","Randolph","IN",2022,338157,710691,141372,126769,353478
"40143","Tulsa","OK",2022,471427,856473,232900,33528,141875
"36079","Putnam","NY",2022,505017,653176,333960,50283,26792
