"GEOID","NAME","STATE","YEAR","TOTAL_POP","MEDIAN_AGE","WHITE_POP","BLACK_POP","ASIAN_POP","HISPANIC_POP","MEDIAN_INCOME","POVERTY_RATE","NO_HEALTH_INSURANCE","MEDIAN_HOME_VALUE","MEDIAN_RENT","BACHELORS_DEGREE"
"45029","Colleton","SC",2021,645224,46.9118983717635,294153,335441,30115,250187,76021,17.394935823977,12.6919763395563,875818,2729,52.8349211346358
"16007","Bear Lake","ID",2021,672739,43.0070274602622,487557,445836,143924,232490,93131,18.0746563838329,9.27469772519544,722426,919,10.6176888709888
"17185","Wabash","IL",2021,766548,31.5231738239527,86386,255672,125146,119816,57808,27.2054747398943,15.3453795751557,681562,2737,24.8006553412415
"17129","Menard","IL",2021,952344,32.6797003624961,648618,225067,252159,114902,82818,21.4378476911224,9.77380346506834,456917,2593,27.8121543140151
"26163","Wayne","MI",2021,361508,46.304683284834,431973,195997,129342,52010,75797,5.43814574019052,23.5257994243875,927346,1932,13.7617024267092
"18083","Knox","IN",2021,446207,34.8004817124456,761747,459468,46857,311679,45880,29.8018977348693,19.0071223466657,581004,2526,29.4661873392761
"19195","Worth","IA",2021,197321,39.4637511996552,659125,342255,117076,144934,67676,8.55562659096904,3.63577212207019,620606,844,48.6632522102445
"18073","Jasper","IN",2021,800589,41.1775165935978,105334,188825,298033,348556,40595,5.38631237111986,6.75940209534019,961997,596,56.8779675080441
"36047","Kings","NY",2021,974095,31.6782805323601,17915,492570,245736,227248,99457,20.5008478788659,7.08964185789227,683500,2277,53.7783708446659
"26055","Grand Traverse","MI",2021,378137,35.6404460035264,208774,384864,95914,372247,92225,16.0508613171987,5.21426842315122,839562,1958,46.51962231379
"40087","McClain","OK",2021,488991,44.6580682555214,224989,69778,247838,96432,82104,25.8490830264054,16.8479629908688,381321,942,15.4772790404968
"36043","Herkimer","NY",2021,603369,33.6841996619478,616557,64095,288668,305723,43996,28.3848849136848,9.2966614686884,902986,636,42.5828103581443
"21059","Daviess","KY",2021,208171,34.2396401194856,266366,50325,13790,216864,32587,20.5742515635211,13.1863631517626,541338,1342,14.3489904841408
"26053","Gogebic","MI",2021,32269,36.2571166083217,392448,13005,20560,29113,47635,17.691387324594,16.4577890653163,190012,2382,51.1106726853177
"05041","Desha","AR",2021,498588,31.4038699353114,321311,488447,185680,236584,98211,29.4773588492535,28.4387289988808,659633,2461,23.7051828904077
"06011","Colusa","CA",2021,247192,40.4599061189219,615353,118754,101993,255689,72558,5.18629337428138,1.32167267845944,172836,2990,35.8117711986415
"12083","Marion","FL",2021,715479,30.7791146170348,825289,327820,285308,128273,94500,29.1698898200411,9.0195618965663,915354,2870,45.2827779366635
"12049","Hardee","FL",2021,16921,49.7742603160441,186724,355690,102616,337086,58461,9.45600059465505,1.10013014171273,747348,1851,28.6241371557117
"12125","Union","FL",2021,176246,49.260407644324,793942,30168,165897,313495,88068,9.06987795140594,21.8854112550616,387813,2252,31.3590573403053
"13311","White","GA",2021,705492,31.6492106299847,456510,234726,88720,4057,60933,14.5488452119753,7.4012053781189,568151,1287,57.7651586988941
"13151","Henry","GA",2021,939861,35.863789007999,603006,14514,43228,107934,32067,15.7268479245249,24.5646253391169,240488,1286,37.5657483376563
"13105","Elbert","GA",2021,257983,33.2282197941095,168023,159273,268326,336147,61883,13.8049973128363,14.4790291925892,495076,1143,36.3427650555968
"13303","Washington","GA",2021,115444,48.4144569979981,800895,4534,116162,232782,57020,11.7470003617927,23.8152572815306,427298,1782,40.2254445618019
"13149","Heard","GA",2021,988186,30.1252436637878,692188,345815,183546,157171,64931,19.5423836132977,22.5565506471321,803059,2129,56.0107945371419
"13229","Pierce","GA",2021,688942,40.8797752764076,564188,440355,236360,129254,37364,20.6255565874744,4.68920920975506,558839,1753,48.2428286015056
"16041","Franklin","ID",2021,296510,43.7261550873518,80007,423390,202130,226385,70538,18.8475384854246,29.2731733736582,879888,871,41.4609366701916
"17175","Stark","IL",2021,880904,48.6236141249537,577837,67607,203123,130990,30547,20.9614866599441,18.243367918767,145756,1190,50.3083733748645
"18041","Fayette","IN",2021,468278,36.4830424590036,535508,12800,158419,302005,79586,18.5111277166288,19.2780022532679,779565,933,50.3513520723209
"19127","Marshall","IA",2021,556822,35.5734638450667,128252,38890,224463,345411,52117,19.2477068060543,8.86647360166535,269478,1810,44.060943487566
"19021","Buena Vista","IA",2021,820945,49.3141066282988,279391,255875,251073,122826,52322,24.1802428278606,6.85027662897483,330469,942,45.8871450414881
"20161","Riley","KS",2021,368686,32.9383490560576,619691,294123,68438,340101,41754,9.71597394207492,0.412043812684715,180277,951,14.0144730242901
"21151","Madison","KY",2021,279648,32.8652322292328,180723,128017,162772,201490,54512,16.5776690770872,7.84353279042989,381796,1164,11.1056166142225
"21013","Bell","KY",2021,204653,48.2581559708342,437674,206309,154232,312705,79753,26.9740204047412,26.9493652344681,649047,2818,21.5185464732349
"21125","Laurel","KY",2021,375147,45.6828307360411,51236,244821,240543,382527,94749,18.224235875532,20.1035657571629,198068,1931,57.3488614778034
"21183","Ohio","KY",2021,497808,34.7345805028453,295013,355891,109735,383112,32086,27.0751536893658,20.0037729134783,889105,2436,20.1983562344685
"21055","Crittenden","KY",2021,332657,42.4404685758054,653477,357245,278725,239507,50459,27.7713146712631,0.776948444545269,494743,1796,56.2288210517727
"21231","Wayne","KY",2021,439605,45.3272077161819,725651,130106,287316,339099,85283,24.5173121290281,11.2909867311828,250881,812,48.4304546751082
"21131","Leslie","KY",2021,590760,35.067647411488,296903,74840,201352,77491,35312,18.7122600106522,27.2254774114117,626864,1561,23.5926802409813
"21189","Owsley","KY",2021,849098,35.9060845989734,675443,417203,88642,61097,45711,16.2512702005915,18.4603070584126,528978,1138,19.4013599911705
"22071","Orleans","LA",2021,641128,45.7983634062111,440867,243695,74535,155473,48384,12.283224654384,8.98648732574657,845315,2245,41.1599469743669
"22099","St. Martin","LA",2021,894958,45.0937515916303,481730,379020,52048,88661,72095,28.3893692726269,13.8199701206759,917098,840,51.3552091224119
"22039","Evangeline","LA",2021,847890,41.8170392327011,306586,76777,278704,17916,75169,19.0571288589854,27.6792793348432,165156,1067,12.8555859695189
"23021","Piscataquis","ME",2021,210192,33.4386126091704,534890,161955,288074,377765,45206,21.091879591113,22.716601411812,411239,932,26.9722736813128
"26135","Oscoda","MI",2021,377518,40.7113273767754,572618,367782,235913,2301,87290,26.8726781022269,25.7756965560839,846220,2949,43.669105602894
"27015","Brown","MN",2021,673647,46.1062597669661,14075,442578,201308,64851,78392,10.7501693256199,13.6455355491489,431626,1669,13.857225831598
"27145","Stearns","MN",2021,357304,44.949635011144,193485,176815,103358,177347,32110,17.8163065470289,11.8142423825338,173058,690,13.5473201423883
"28111","Perry","MS",2021,447182,31.4389997441322,10620,162393,250978,14378,65095,27.0783162803855,20.7813172694296,671285,2616,43.0775957903825
"29041","Chariton","MO",2021,275582,49.7495527425781,64969,113164,206326,93802,74590,18.2477399427444,7.87917456356809,857047,1314,43.5608137422241
"29027","Callaway","MO",2021,282357,40.3610411752015,307883,33451,58801,158628,30290,24.4563147437293,6.01094445213675,555235,3000,35.2377159544267
"29075","Gentry","MO",2021,549237,34.0970033267513,644423,366521,164842,337026,39073,13.8463315158151,27.11420111591,540104,1296,36.9489122438245
"29029","Camden","MO",2021,572818,43.5831572301686,833723,128146,6572,47390,42185,24.0588061581366,29.0434079314582,374730,1257,50.2146894368343
"30007","Broadwater","MT",2021,373784,49.5598496263847,444188,269849,166639,13326,85732,11.6029876295943,17.3713217675686,604917,629,51.8545557186007
"30025","Fallon","MT",2021,282984,33.6762850405648,120227,4138,196043,42749,75312,13.1940397445578,3.99985308526084,856924,1621,39.8710593138821
"31171","Thomas","NE",2021,124723,45.6141429021955,880581,42466,15725,380989,88213,20.683198714396,14.0737378690392,999129,957,30.339372206945
"34035","Somerset","NJ",2021,769670,37.9784122062847,850712,177404,292844,230944,51871,11.9997732935008,7.11546821985394,593612,860,59.2473873891868
"37101","Johnston","NC",2021,102476,36.0203935531899,636208,152749,50969,14141,34688,5.74528192635626,10.5716832680628,926293,1131,48.838429749012
"37099","Jackson","NC",2021,871866,31.6955194296315,350993,384520,281217,339290,62394,6.6865078068804,25.0512205366977,872725,1076,13.1024366500787
"38083","Sheridan","ND",2021,163323,48.9069475373253,287470,28377,145372,208140,71736,26.0337795026135,21.2909187446348,135829,835,42.5031899032183
"40145","Wagoner","OK",2021,790423,49.371270625852,261635,338856,48392,180775,86365,17.8367802069988,6.20173021685332,288643,2266,35.8225009893067
"40133","Seminole","OK",2021,761463,42.4523384030908,287757,47582,31522,285383,34926,6.28311537555419,10.8792595728301,280114,631,36.5338350785896
"41013","Crook","OR",2021,52187,48.1571755325422,176645,45207,11270,150037,48182,7.70052152336575,23.3692888123915,550278,662,35.0077194417827
"41061","Union","OR",2021,337076,42.2833284223452,483665,209871,106624,363212,79418,16.7953156935982,6.56798148527741,959799,1133,37.1966034430079
"42091","Montgomery","PA",2021,855885,36.0807896545157,890446,59417,13717,354750,86732,25.7595499174204,11.964881233871,909621,1702,19.4888951163739
"42013","Blair","PA",2021,350600,49.318817476742,179471,265282,261771,375508,72655,5.00210274592973,10.6410825555213,818108,1407,48.7726158718579
"42033","Clearfield","PA",2021,54224,48.5869014682248,343297,78904,155193,278121,97118,15.1384935725946,17.850795853883,491554,1019,20.610397986602
"42113","Sullivan","PA",2021,217425,47.275099940598,186166,476773,201851,232513,66983,20.0593858619686,3.85511447209865,844925,1408,39.0351275587454
"45047","Greenwood","SC",2021,858261,32.8781871357933,137799,470005,115814,371557,65161,25.6422473362181,24.7647262131795,263164,2375,52.6462641684338
"45067","Marion","SC",2021,959702,43.7847129674628,546022,56537,112685,140620,89954,15.1398259226698,2.20441932789981,531816,2427,14.1845350526273
"46137","Ziebach","SD",2021,37490,31.927082343027,595136,324882,33836,175315,71602,5.6748455518391,11.4909025328234,860113,621,35.4637828096747
"47097","Lauderdale","TN",2021,219321,41.1099040461704,471247,52896,15265,214566,78875,7.59793199365959,26.0434295330197,608234,2700,38.0179329449311
"47063","Hamblen","TN",2021,62768,48.6447020480409,425340,363647,141618,210342,70596,26.993117016973,4.93274109670892,797212,1812,12.2951635997742
"47173","Union","TN",2021,753033,36.8288821307942,190025,158919,6482,48189,97969,21.6742937348317,8.07653275318444,496534,722,20.8897497993894
"47057","Grainger","TN",2021,75997,31.159981796518,685078,34749,48111,119505,42721,21.2595511530526,3.85906283045188,609397,2638,51.5991764166392
"48135","Ector","TX",2021,13232,48.1503908755258,679436,112986,79672,195341,70279,26.6985953913536,26.489475807175,487755,1622,26.1584589048289
"48401","Rusk","TX",2021,991940,43.2991071185097,87164,238361,120097,201065,73402,26.5985559916589,28.311531948857,550563,1253,35.7575447205454
"48103","Crane","TX",2021,29785,41.9192006113008,326838,64868,186794,197263,81037,23.5885254642926,25.8487997506745,194334,623,18.7987684411928
"48115","Dawson","TX",2021,709687,37.3439368139952,377697,390330,215201,335759,48422,15.0118655420374,16.7817491828464,319803,2174,52.2197595820762
"48089","Colorado","TX",2021,847589,49.8897581826895,368979,171034,200973,124273,78852,23.6446007690392,16.8771256715991,502667,1832,20.5712538352236
"48287","Lee","TX",2021,658350,30.828155791387,565529,357572,171595,3136,78652,19.9796686135232,5.66002955893055,919608,778,12.2495015873574
"48347","Nacogdoches","TX",2021,744076,35.0940411677584,163425,86242,235905,32933,34723,23.5247035056818,5.72642072103918,455035,1153,46.6430146270432
"48025","Bee","TX",2021,659278,44.9661044636741,266517,27196,44051,375912,74384,20.7905338273849,20.7655579573475,626610,1908,16.15719294874
"48405","San Augustine","TX",2021,770895,43.4558128379285,753313,87612,65278,334092,78057,29.9336228240281,27.8688437934034,603537,842,25.5666240840219
"48319","Mason","TX",2021,655119,42.7740149945021,823720,255486,192561,184154,66773,10.9677879675291,28.9403570559807,912393,532,10.4462962504476
"48173","Glasscock","TX",2021,761947,36.3076130999252,242620,1570,11159,98849,76252,9.28082189755514,26.1279902863316,958659,2920,33.9228093647398
"49007","Carbon","UT",2021,14825,36.766564482823,741271,386315,148899,388932,41943,21.0603756958153,2.13184237712994,688531,560,36.4560117153451
"49017","Garfield","UT",2021,206006,46.15964979399,619656,339942,3964,123618,47536,21.3476088317111,15.3698658803478,535687,692,13.3701046137139
"51041","Chesterfield","VA",2021,432898,40.152720711194,276129,24577,286356,384200,93120,20.328287234297,16.2335037603043,105476,1224,51.1691681481898
"51177","Spotsylvania","VA",2021,93228,44.4390280218795,652019,390878,55845,163045,43704,8.07109486893751,11.8669810588472,157487,2907,51.7673758580349
"51163","Rockbridge","VA",2021,756138,34.0757076721638,239606,240653,59789,71154,37310,25.9323228278663,24.0153057547286,658999,2665,59.0634172223508
"51023","Botetourt","VA",2021,148689,43.4036790300161,305240,462505,119044,377430,54453,13.1406164797954,11.7176011553966,211046,2735,44.447082306724
"51137","Orange","VA",2021,694373,31.3887549750507,523815,41795,205980,318601,64794,22.9882562777493,5.24259845260531,520928,2128,44.6557307406329
"51063","Floyd","VA",2021,988719,37.0347269531339,76805,24734,292353,121697,64153,25.5853746505454,22.5212120963261,726371,1647,27.4834578647278
"51125","Nelson","VA",2021,327910,35.1143098855391,664766,170434,85083,166978,34499,20.8149081747979,10.083339472767,152825,2818,23.7889566831291
"53037","Kittitas","WA",2021,814976,42.7545723319054,341701,271397,280943,314930,33700,22.2281038714573,23.7769984058104,258236,2337,29.4052480394021
"54039","Kanawha","WV",2021,58930,48.6044223047793,389000,472079,100206,102465,32006,25.5758581054397,2.01771786203608,710411,2759,31.9525542925112
"54049","Marion","WV",2021,902850,31.1685302760452,362835,499367,287478,19598,83379,6.30526992725208,14.3357917503454,522833,2270,17.9289680346847
"54109","Wyoming","WV",2021,315147,37.4064332433045,138320,255380,64366,100791,91498,6.27419205382466,25.4579180013388,357427,2827,49.6668347995728
"55001","Adams","WI",2021,195955,33.5652627144009,19721,342540,105867,89909,79284,11.1803825665265,17.0051579852588,453574,1562,40.2063469076529
"60040","Swains Island","AS",2021,778481,36.2539076246321,233132,138521,194882,360122,98070,5.79133854596876,10.0164498668164,364450,1594,53.644268065691
"66010","Guam","GU",2021,736143,43.1245255097747,641974,173011,78081,152133,73936,19.3379773246124,7.7036035596393,573184,1820,19.8687051213346
"69100","Rota","MP",2021,33680,43.7844144552946,783969,69918,17123,370966,99706,12.7120117901359,1.5390986460261,770464,1268,39.8114183126017
"72141","Utuado","PR",2021,486084,44.7059118980542,822339,139470,87883,70695,67467,8.53194390190765,25.1824248419143,518930,1133,39.5893479255028
"72003","Aguada","PR",2021,910577,39.1683835582808,143649,309187,73343,299276,68714,12.5888143037446,7.02279794728383,792652,2785,18.2356189494021
"72023","Cabo Rojo","PR",2021,88404,45.366988433525,458933,443895,32574,372664,51905,17.6763616863173,8.28218049835414,625724,1810,59.607465218287
"17097","Lake","IL",2021,210434,41.4729325473309,491068,337385,294070,347197,72510,12.0076094882097,5.02368320245296,719516,742,25.9219595254399
"17029","Coles","IL",2021,612428,34.5271847071126,391259,488539,188092,353409,84365,23.337684229482,12.9606392187998,988192,2602,14.8308305907995
"05009","Boone","AR",2021,967774,31.4859695080668,201798,129014,218101,297585,98208,7.1966059168335,24.6207797247916,408226,2953,20.8135040616617
"06059","Orange","CA",2021,678417,30.0369820091873,855612,318305,132676,260519,81292,19.5974371407647,25.9335345611908,253498,2634,57.9809205280617
"06041","Marin","CA",2021,689133,35.3957230923697,875160,170814,259788,183062,65576,20.687351860106,7.7432726486586,932429,2423,58.7475354922935
"06085","Santa Clara","CA",2021,374894,34.8238538997248,241279,172055,130250,380729,42749,17.8827095439192,19.2004607222043,354236,2086,33.2321394374594
"06077","San Joaquin","CA",2021,676455,35.5803492618725,721699,116379,24818,248478,66281,10.3174688539002,26.7998918308876,408369,1026,56.7062959331088
