"GEOID","NAME","STATE","YEAR","TOTAL_POP","MEDIAN_AGE","WHITE_POP","BLACK_POP","ASIAN_POP","HISPANIC_POP","MEDIAN_INCOME","POVERTY_RATE","TWO_OR_MORE_RACES","NATIVE_AMERICAN","PACIFIC_ISLANDER","GROUP_QUARTERS_POP"
"26141","Presque Isle","MI",2020,385051,44.2763535352424,845441,53210,48686,208000,49254,9.83735000598244,44056,5524,909,46230
"27069","Kittson","MN",2020,813292,41.5561980521306,680147,298891,253309,83224,41428,17.8078237641603,42279,7641,170,1357
"28157","Wilkinson","MS",2020,950042,49.7625094326213,645339,406720,212871,369273,85080,5.12740981183015,34943,1803,1063,12518
"29037","Cass","MO",2020,185609,35.8065682835877,569496,141081,119023,111635,88246,15.4900220234413,1751,2897,4377,29069
"34031","Passaic","NJ",2020,2234,49.5697299949825,427942,150194,189285,264729,71791,18.3249881328084,3525,4489,475,36023
"37141","Pender","NC",2020,882974,43.3996627898887,562204,431760,108928,322867,44396,6.97352438699454,26948,1476,2258,11816
"37091","Hertford","NC",2020,99832,40.7740293908864,676411,339132,167240,178538,30978,10.2417288883589,20596,972,3842,13419
"13305","Wayne","GA",2020,342013,47.2781275399029,856038,439128,293488,94081,90881,29.8513933445793,27439,9330,3971,40222
"13195","Madison","GA",2020,470893,39.1861219517887,577555,329637,251564,322742,73483,16.1750549578574,4643,2879,3668,20325
"13289","Twiggs","GA",2020,111686,43.2384130079299,469223,118420,13112,349022,38421,6.40426749712788,26207,6254,242,21650
"16085","Valley","ID",2020,33863,49.1294319927692,105457,326764,152705,29184,45031,26.9253207673319,45217,8761,4712,381
"19075","Grundy","IA",2020,676710,47.9798020375893,231602,497310,39699,49525,38061,19.4120403740089,13048,7230,583,38390
"21179","Nelson","KY",2020,633201,43.5936174634844,789428,143557,283114,179779,64731,22.3134838521946,12176,7753,3378,31819
"47165","Sumner","TN",2020,985942,35.6893727509305,394153,54495,49690,261308,51083,7.72059093113057,16970,3023,3659,36925
"48427","Starr","TX",2020,502188,40.9922290965915,860264,11864,163924,104267,71086,23.3916571142618,35807,911,3478,14738
"48377","Presidio","TX",2020,937832,49.1086864098907,506162,465438,23699,174518,97853,22.0704314776231,37280,2956,1466,30835
"51143","Pittsylvania","VA",2020,81959,31.6783284861594,160001,103217,51780,354953,78465,19.0285109984688,33022,7966,4566,23437
"53015","Cowlitz","WA",2020,760202,35.0849261740223,489207,478123,126088,302954,38058,13.3199409593362,12756,2425,1930,43861
"54057","Mineral","WV",2020,394423,39.1216523712501,582538,499473,248513,245339,33173,8.14952995977364,26146,2358,2872,48375
"05045","Faulkner","AR",2020,825074,48.3191851573065,843685,237141,58469,21999,77739,10.443973117508,15612,4428,4183,8492
"05095","Monroe","AR",2020,64922,31.5425956016406,558174,398044,126520,170770,55672,16.8817356706131,18796,9904,4875,41964
"12117","Seminole","FL",2020,917782,46.8045102665201,599085,373998,50229,37320,35245,29.7276114532724,36432,579,4064,12627
"12041","Gilchrist","FL",2020,863459,38.8138199644163,589309,181463,116220,73857,96832,13.4157888311893,20666,5153,198,3372
"48239","Jackson","TX",2020,182817,43.3454618090764,661830,151560,144869,183803,90617,24.4276575231925,32257,6808,1679,17413
"48019","Bandera","TX",2020,471857,32.5531577970833,741281,159319,120582,352516,53802,5.58645700337365,25507,1800,2843,79
"21005","Anderson","KY",2020,628755,44.4435931602493,799673,335747,225604,367003,96064,9.41594669246115,19813,3521,4035,3916
"22015","Bossier","LA",2020,795171,40.0414283433929,810536,306727,45378,232450,52625,9.78122609201819,42812,481,477,49238
"29033","Carroll","MO",2020,843449,37.0417455676943,134289,96647,36292,130689,54099,10.9546384261921,22928,7216,355,32324
"30077","Powell","MT",2020,765910,39.3198078917339,519855,426862,200703,256013,64310,15.5027950077783,21342,9681,4831,6790
"30069","Petroleum","MT",2020,16834,43.1904853601009,871851,349980,82720,301218,52597,13.9366807544138,12703,8330,4637,38865
"37087","Haywood","NC",2020,24743,47.8104895213619,560570,397032,274780,57549,81060,20.5946406302974,38589,6134,587,2306
"37121","Mitchell","NC",2020,694124,36.2661664793268,701802,110422,80268,387160,94382,11.7744328989647,43506,146,4005,17612
"40101","Muskogee","OK",2020,244435,32.203911957331,335437,133767,144051,170944,57063,28.3800311747473,21264,9026,3743,25835
"42097","Northumberland","PA",2020,250512,37.3456667829305,859757,218773,82313,188044,55983,16.568985163467,44470,4924,4446,8078
"45061","Lee","SC",2020,862702,41.1391212465242,493102,437628,295441,315432,83319,5.66537928651087,48256,2006,509,17300
"45027","Clarendon","SC",2020,539602,34.8947704909369,623324,135742,160717,163990,49662,12.4755628767889,47181,452,3264,22370
"47001","Anderson","TN",2020,65595,45.5604818463326,593858,114489,219652,61907,35654,23.0464528035372,23687,3754,3778,38966
"47081","Hickman","TN",2020,442324,44.2879105126485,764742,71131,203604,388934,88208,12.751285773702,30568,6862,2618,3616
"48381","Randall","TX",2020,415664,39.3287319131196,360361,3836,291770,158861,99949,14.6134982071817,21068,4656,122,47375
"48481","Wharton","TX",2020,894076,44.6806509420276,304831,106084,157862,161856,92085,29.5043254108168,19021,4557,844,17085
"51047","Culpeper","VA",2020,771276,38.6749262548983,505035,268346,50987,58179,54177,7.66132039832883,4687,3785,1422,13982
"54013","Calhoun","WV",2020,920251,48.8394519686699,140509,451055,168989,190921,49301,15.7577473972924,31578,4756,4027,14541
"54083","Randolph","WV",2020,650198,36.6802933579311,537900,369036,220229,112431,88255,15.2722224721219,31299,9334,3582,17670
"56003","Big Horn","WY",2020,953617,45.3730413969606,126031,47666,58308,361938,99606,7.80975176137872,2591,3351,354,19255
"06079","San Luis Obispo","CA",2020,101729,41.0572464950383,757807,75384,188998,270391,71307,15.7649728830438,23986,2880,2287,27357
"06057","Nevada","CA",2020,906181,31.3953793281689,628478,390470,272302,113584,61369,26.8901276297402,39073,943,2196,6347
"17197","Will","IL",2020,404895,34.8192984657362,137888,116819,81402,171153,51196,24.4680944492575,2315,5582,2390,42642
"17165","Saline","IL",2020,961010,35.0034366874024,129202,471304,651,151232,68064,6.03507204912603,49788,9568,861,4862
"26109","Menominee","MI",2020,849592,48.5298373177648,386774,16262,168035,81488,46531,11.716760864947,20057,5879,761,45902
"36113","Warren","NY",2020,637433,34.9901532894,39897,356222,238520,136746,67327,7.23560418817215,5626,9629,1583,32665
"22031","De Soto","LA",2020,914278,30.3164069028571,379501,49111,51475,38890,70463,14.2221443890594,8342,7634,566,3302
"02013","Aleutians East","AK",2020,494522,32.5240752659738,371934,447544,207444,101786,65933,19.0483058406971,7144,6398,3375,9777
"01047","Dallas","AL",2020,12080,42.1922331256792,647096,53305,204503,214897,56611,24.9638376710936,48111,4065,205,2205
"01099","Monroe","AL",2020,650706,35.969405095093,121995,295576,185981,7928,36403,22.7619299327489,365,1925,2092,24045
"30057","Madison","MT",2020,476205,37.6370814489201,569140,31333,28451,228866,52340,19.2521233996376,13625,5890,3605,4430
"36075","Oswego","NY",2020,288870,34.4743547262624,676076,174804,64454,181553,34763,12.3914126143791,35291,8793,1824,44461
"40067","Jefferson","OK",2020,702271,31.6952415090054,573441,330550,24678,235270,34713,24.1733373969328,3963,6541,1826,48424
"44005","Newport","RI",2020,556916,44.8171379743144,220733,135372,7574,81450,52930,29.4986962818075,38759,623,1484,35689
"48007","Aransas","TX",2020,977004,46.8845634022728,431251,273410,274951,341444,49297,17.7918974496424,2027,3200,1891,41745
"54011","Cabell","WV",2020,134981,34.3468382302672,278328,453034,297381,267660,65820,21.2437348626554,19186,9811,4037,27748
"55075","Marinette","WI",2020,430629,39.6835192479193,380779,286005,171711,322018,69657,6.98345955577679,32222,5622,357,14632
"05111","Poinsett","AR",2020,579473,41.9403109000996,631866,211863,242766,386472,43816,25.3522527706809,33326,6962,754,28023
"12121","Suwannee","FL",2020,569167,42.1997654531151,637198,409590,162207,102136,61837,10.7149054831825,42714,4574,4513,14845
"13075","Cook","GA",2020,304213,39.2367451172322,67630,425294,192563,354098,64994,27.969654831104,32924,2106,3281,3139
"16005","Bannock","ID",2020,151025,44.6540734823793,658769,161628,27585,242750,84457,10.762421968393,8819,7188,656,11192
"21109","Jackson","KY",2020,434957,45.9521659370512,297737,46675,9099,131316,30159,16.0580802836921,39676,3298,4867,27376
"22079","Rapides","LA",2020,749632,35.7278314605355,435973,344537,19866,35959,34589,27.507847158704,34398,7632,3989,26742
"27129","Renville","MN",2020,415095,48.0195331573486,440651,103512,175966,71751,85394,23.4375516488217,46535,6252,4495,13954
"29211","Sullivan","MO",2020,115093,35.7169075123966,291676,57214,123248,187382,71622,27.0676219381858,13920,8643,3584,99
"30047","Lake","MT",2020,248742,30.8920852467418,594114,82529,276879,237751,96494,9.5289438450709,47985,3946,2284,5036
"35043","Sandoval","NM",2020,119617,30.0451896665618,573123,212227,172265,321505,98200,24.8114245780744,11399,1685,1418,39847
"42023","Cameron","PA",2020,552631,44.9501853017136,733174,331230,233022,35476,85029,10.3342520666774,9878,2898,3955,18235
"47149","Rutherford","TN",2020,644476,33.7596644135192,630285,293167,147848,216474,99170,22.2963800141588,1780,766,951,33836
"48187","Guadalupe","TX",2020,59389,31.4616611693054,796789,59593,77425,257956,74122,16.2731508968864,9483,6991,3568,33174
"48189","Hale","TX",2020,535363,37.0180882001296,436323,438491,72575,88330,60998,10.9502837248147,49820,1275,2096,10946
"49015","Emery","UT",2020,363344,44.3854523822665,692476,48043,254657,205367,77297,23.6578904336784,19547,7968,2508,46208
"51167","Russell","VA",2020,634453,33.0916632246226,205239,104741,19711,43993,59985,18.9776860945858,2865,9343,1125,24424
"54019","Fayette","WV",2020,436489,44.961168798618,45391,289310,293084,19540,55599,12.4138195428532,35422,6150,3243,44593
"60010","Eastern","AS",2020,743893,38.7263320293278,559784,203105,267569,18868,52800,13.5302870546002,17171,9146,4811,43003
"13007","Baker","GA",2020,765193,44.6292662387714,34992,253046,82400,189719,53742,10.9716019488405,5568,840,3712,19882
"12103","Pinellas","FL",2020,770432,36.315758000128,615093,288559,87191,115538,59788,12.519792887615,23281,2651,3030,23811
"46123","Tripp","SD",2020,479219,44.627975281328,420875,128572,219015,152254,81165,7.5258525100071,11851,8705,1793,16829
"48355","Nueces","TX",2020,671807,44.1421776684001,288676,176368,249478,371938,40041,23.6925939982757,41903,613,3411,10757
"48043","Brewster","TX",2020,306791,44.8017262108624,527543,320745,63060,111434,72959,29.681889032945,4265,1714,1602,6426
"51185","Tazewell","VA",2020,848522,42.0229650568217,546290,427661,99183,317222,38030,27.7872550371103,14421,6527,2386,37772
"54065","Morgan","WV",2020,685555,34.7911850176752,620975,15319,109308,175957,47695,25.3084635548294,42413,2532,868,41167
"12069","Lake","FL",2020,273084,48.8136373227462,374452,24340,251410,235781,74682,17.4599159986246,32144,4485,1446,37482
"13107","Emanuel","GA",2020,24821,34.9477628013119,82871,469895,277388,91072,96822,16.900215264177,48434,7089,17,8822
"13181","Lincoln","GA",2020,362628,46.1993408529088,212001,35571,167838,24718,90786,23.4137762291357,41927,8462,2624,49552
"19029","Cass","IA",2020,352189,32.8455410292372,517231,422020,27104,384361,79000,28.7088133755606,15575,3338,503,34752
"21107","Hopkins","KY",2020,48280,47.9837129916996,79779,480849,124309,57007,37905,17.583406252088,39221,8608,3481,17247
"22083","Richland","LA",2020,731199,35.0545543432236,568765,199674,34765,196894,77191,18.4962041745894,12714,7633,4734,34542
"27171","Wright","MN",2020,472578,34.8485208535567,380858,491125,96652,144008,94308,26.0194089566357,17002,9682,4914,49677
"35021","Harding","NM",2020,307576,47.2824640199542,694640,34406,173897,70996,74715,16.4170332439244,44640,9105,158,17393
"39079","Jackson","OH",2020,320162,44.360193181783,632478,30843,138159,135039,96099,26.3935846055392,2670,8111,1209,5514
"41043","Linn","OR",2020,629573,41.2230949802324,514612,186718,82088,59806,77711,13.4740654099733,11060,6665,2017,45254
"48029","Bexar","TX",2020,561188,47.7880268963054,724646,135994,127333,121712,38519,28.9585027564317,9152,3600,4330,30106
"48423","Smith","TX",2020,447553,42.8574940701947,597836,84582,191713,311971,94324,23.4163254452869,906,4768,2924,5084
"48311","McMullen","TX",2020,652453,42.0324876345694,656479,83260,144576,43900,68436,24.0938782994635,29636,6170,2305,19351
"49013","Duchesne","UT",2020,999527,31.7131240107119,81111,352720,152836,271938,99175,14.2887509672437,31327,8616,3443,38211
"51009","Amherst","VA",2020,390261,48.5069195926189,399728,435063,41089,210639,41784,27.5219588028267,33701,21,839,32064
"72015","Arroyo","PR",2020,751378,32.5300508504733,282670,497694,142973,383022,38565,26.9013880880084,5889,4311,2879,45544
"11001","District of Columbia","DC",2020,779143,35.1011601416394,468770,215927,223783,281457,92340,21.8650903680827,9107,3054,1631,11036
"12089","Nassau","FL",2020,152057,46.7295531975105,770744,72243,155115,168103,87940,25.5091418058146,39309,218,2161,7463
"06087","Santa Cruz","CA",2020,148992,33.897919934243,469985,69976,11701,265318,80038,9.67337468871847,14343,320,720,35383
"08023","Costilla","CO",2020,152066,46.8964816629887,583448,226523,159376,129822,66183,23.1277009192854,49380,4312,106,33614
"41007","Clatsop","OR",2020,874957,35.3556538419798,367885,270719,36234,135984,49524,17.2644503135234,25409,2594,3489,9538
"42103","Pike","PA",2020,890148,46.9647327577695,731224,442766,244382,210653,57505,27.3843792220578,25031,2819,2710,20281
"17153","Pulaski","IL",2020,630969,40.9898653673008,192065,108544,179251,4612,44588,17.7718360279687,22394,5629,952,36712
"18123","Perry","IN",2020,658566,34.8378016473725,288655,469501,97925,184928,75885,24.6704145229887,26390,2953,2713,22827
"36059","Nassau","NY",2020,353116,33.8691881904379,343624,236626,33694,310874,48018,9.88965444383211,45638,3425,3917,35789
"26097","Mackinac","MI",2020,730612,42.9692303529009,499412,138715,67809,79472,53290,17.4137400533073,27445,8685,2617,25401
"22087","St. Bernard","LA",2020,387206,33.6972096189857,84986,495669,25215,271432,87159,28.8396532309707,21421,6414,4901,48246
"22035","East Carroll","LA",2020,870013,48.5704150050879,159200,414840,211857,244945,63654,28.7467152241152,42912,1358,41,40282
"25009","Essex","MA",2020,589709,48.6431137938052,755172,410156,78233,91571,80098,6.13037241972052,7991,9732,2822,37608
"28151","Washington","MS",2020,34331,37.2287558484823,169981,477507,279133,179997,65882,21.3658067642245,31464,8809,4806,43979
"29099","Jefferson","MO",2020,103805,47.0627794088796,639509,221174,155989,15463,41141,5.16971842269413,26383,4949,2245,44823
"34013","Essex","NJ",2020,918902,43.2842241181061,771325,45260,241051,267080,70935,11.1214935500175,24732,9703,3944,49059
"13291","Union","GA",2020,545255,31.5572090493515,137847,215293,108488,332372,51956,27.2777742077596,15992,9161,2448,38379
"13309","Wheeler","GA",2020,251639,44.2244456429034,693302,22277,187,181649,78564,21.2889153172728,30574,9026,101,16603
"17027","Clinton","IL",2020,891160,45.5056494195014,254898,279907,142143,134125,88040,8.7244099075906,38395,9599,1707,18741
"18157","Tippecanoe","IN",2020,47029,35.3605087194592,824793,89155,163455,49051,69055,19.8944279295392,49764,3534,4183,12466
"20069","Gray","KS",2020,442016,30.6587671488523,853978,444163,170445,47207,45215,18.02693192265,6912,2935,3457,48640
"45045","Greenville","SC",2020,764704,41.8716334458441,262262,391993,186971,200349,43439,10.3863102570176,8913,2861,1393,10058
"48061","Cameron","TX",2020,219732,46.9666798179969,618790,413073,214949,367776,57975,12.7497447258793,40362,2845,926,33253
"54059","Mingo","WV",2020,333203,39.998832559213,873203,62288,166191,20771,97119,12.4059395352378,36731,496,1875,7064
"55029","Door","WI",2020,616187,48.4436141885817,601767,210489,95478,281017,66250,8.85051923803985,42785,1517,4389,9758
"05001","Arkansas","AR",2020,679780,38.6781998956576,229272,102730,220343,77657,95433,10.2140351675916,1161,3079,4643,22353
"12077","Liberty","FL",2020,679919,35.568913705647,633794,362501,295798,253908,39072,18.6115349363536,5273,7736,619,34406
"13261","Sumter","GA",2020,657215,42.0536882383749,672531,274916,206351,123589,59765,24.1202234418597,6011,195,1637,48677
"48353","Nolan","TX",2020,52235,39.3041076045483,636816,95360,267428,257339,46563,28.4394447179511,27969,7583,1180,43366
"21203","Rockcastle","KY",2020,46037,40.5748698115349,718165,101107,296480,315546,61764,25.9872196137439,1429,2349,3789,2867
"22033","East Baton Rouge","LA",2020,381849,38.8940715556964,580935,451757,84423,92301,46489,12.634578779107,12738,3716,3585,26232
"29195","Saline","MO",2020,904598,34.4743207469583,830026,82147,253335,127785,40592,25.1957950775977,34219,9492,4574,29333
"13033","Burke","GA",2020,428543,38.123583891429,136229,239175,180279,328574,53995,19.4379418576136,466,6910,401,12164
"13301","Warren","GA",2020,25467,31.1048898147419,362110,406537,134994,235036,87505,21.0068833327387,44372,574,2375,34110
"13221","Oglethorpe","GA",2020,388380,40.6060551246628,665161,409038,20758,311341,54327,27.7098879637197,5090,9892,1785,46790
"16015","Boise","ID",2020,154856,32.2460631979629,384015,61200,277120,397258,92645,5.48919290420599,37639,599,1011,34275
"18125","Pike","IN",2020,528395,38.1440851744264,478847,368192,234750,349970,82762,19.4824572314974,35493,922,3441,6304
